Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,year,month
339,CA-2017-185979,04/07/2017,07/07/2017,Same Day,JM-15250,Janet Martin,Consumer,United States,Tampa,Florida,88087,South,FUR-TA-10110206,Furniture,Tables,Bush Advantage Collection Round Conference Table,778.16,2017,7
340,US-2017-149615,12/01/2017,15/01/2017,First Class,EB-13870,Emily Burns,Consumer,United States,Montgomery,Alabama,30461,South,FUR-BO-19766952,Furniture,Bookcases,Sauder Barrister Bookcases,898.341,2017,1
341,US-2017-117322,17/02/2017,18/02/2017,Same Day,TS-21610,Troy Staebel,Consumer,United States,Florence,Kentucky,32662,South,OFF-PA-15039762,Office Supplies,Paper,Xerox 1920,2829.577,2017,2
342,CA-2018-131544,10/02/2018,17/02/2018,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Kansas City,Missouri,39716,Central,TEC-PH-10908116,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,146.056,2018,2
343,CA-2016-117326,16/06/2016,20/06/2016,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Omaha,Nebraska,39109,Central,OFF-LA-12483236,Office Supplies,Labels,Avery 480,1666.54,2016,6
344,CA-2015-163944,08/10/2015,10/10/2015,Same Day,KB-16585,Ken Black,Corporate,United States,Norman,Oklahoma,27088,Central,FUR-FU-13323709,Furniture,Furnishings,Aluminum Document Frame,2000.515,2015,10
345,CA-2016-155514,04/05/2016,11/05/2016,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Urbandale,Iowa,85499,Central,FUR-CH-16938755,Furniture,Chairs,Global Ergonomic Managers Chair,668.333,2016,5
346,US-2017-121877,01/11/2017,08/11/2017,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Columbia,Maryland,67732,East,FUR-TA-16271672,Furniture,Tables,KI Conference Tables,2550.247,2017,11
347,CA-2015-170912,27/02/2015,05/03/2015,Standard Class,DK-13225,Dean Katz,Corporate,United States,Phoenix,Arizona,85023,West,TEC-PH-17550780,Technology,Phones,Panasonic Kx-TS550,1162.905,2015,2
348,US-2016-107878,14/04/2016,19/04/2016,First Class,DK-13225,Dean Katz,Corporate,United States,Sacramento,California,86415,West,TEC-PH-12857489,Technology,Phones,Panasonic Kx-TS550,2762.581,2016,4
349,CA-2017-158447,28/01/2017,28/01/2017,Same Day,AG-10270,Alejandro Grove,Consumer,United States,Franklin,Wisconsin,24141,Central,FUR-BO-13878365,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,1780.874,2017,1
350,CA-2015-186159,11/06/2015,11/06/2015,Same Day,LH-16900,Lena Hernandez,Consumer,United States,Great Falls,Montana,15210,West,FUR-BO-18219709,Furniture,Bookcases,Sauder Barrister Bookcases,551.204,2015,6
351,CA-2017-144020,17/12/2017,21/12/2017,First Class,AH-10210,Alan Hwang,Consumer,United States,Plainfield,New Jersey,46159,East,FUR-BO-10494355,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,3322.009,2017,12
352,CA-2016-138890,18/03/2016,23/03/2016,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Marysville,Washington,78251,West,TEC-AC-14032585,Technology,Accessories,Microsoft Arc Touch Mouse,1493.775,2016,3
353,CA-2017-108270,06/11/2017,11/11/2017,First Class,MB-17305,Maria Bertelson,Consumer,United States,Aurora,Colorado,86156,West,TEC-AC-15184132,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,3145.454,2017,11
354,CA-2016-180318,08/08/2016,12/08/2016,Second Class,NK-18490,Neil Knudson,Home Office,United States,New Orleans,Louisiana,25517,South,FUR-BO-10494648,Furniture,Bookcases,O Sullivan 4-Shelf Bookcase in Odessa Pine,3080.701,2016,8
355,CA-2018-199935,30/07/2018,04/08/2018,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Grove City,Ohio,34632,East,FUR-TA-10439533,Furniture,Tables,KI Conference Tables,2160.079,2018,7
356,CA-2016-150785,01/11/2016,05/11/2016,Second Class,RB-19795,Ross Baird,Home Office,United States,Louisville,Kentucky,72469,South,FUR-FU-13086613,Furniture,Furnishings,Howard Miller 13.75 Diameter Brushed Chrome Round Wall Clock,483.02,2016,11
357,US-2016-150242,25/04/2016,03/05/2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,39170,South,TEC-AC-11109583,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,3341.537,2016,4
358,CA-2018-120861,12/11/2018,14/11/2018,Same Day,GT-14755,Guy Thornton,Consumer,United States,Layton,Utah,15482,West,TEC-CO-16612751,Technology,Copiers,Sharp AL-1530CS Digital Copier,2599.153,2018,11
359,CA-2015-167649,24/09/2015,02/10/2015,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Greensboro,North Carolina,80499,South,OFF-BI-16499457,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,3369.148,2015,9
360,CA-2016-160762,29/05/2016,01/06/2016,Same Day,TW-21025,Tamara Willingham,Home Office,United States,Columbia,Maryland,65372,East,OFF-BI-12386384,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,1582.04,2016,5
361,CA-2015-132778,03/04/2015,09/04/2015,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Columbia,Maryland,33445,East,OFF-AR-11512963,Office Supplies,Art,Newell 330,2270.72,2015,4
362,CA-2016-149634,04/03/2016,09/03/2016,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Des Moines,Iowa,78657,Central,TEC-CO-12682671,Technology,Copiers,Canon Image Class D660 Copier,155.583,2016,3
363,US-2016-158540,20/06/2016,24/06/2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,50378,West,OFF-AP-13031576,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,462.235,2016,6
364,CA-2016-108804,02/01/2016,04/01/2016,First Class,GT-14755,Guy Thornton,Consumer,United States,Omaha,Nebraska,89689,Central,OFF-AR-19879470,Office Supplies,Art,BIC Brite Liner Highlighters,1589.177,2016,1
365,US-2018-104813,10/02/2018,16/02/2018,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Newark,New Jersey,34227,East,FUR-CH-15855581,Furniture,Chairs,Global Ergonomic Managers Chair,115.447,2018,2
366,CA-2017-134471,19/06/2017,24/06/2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Saint Paul,Minnesota,98092,Central,OFF-SU-17639301,Office Supplies,Supplies,Acme Value Line Scissors,1261.94,2017,6
367,US-2015-127535,17/02/2015,21/02/2015,First Class,RB-19465,Rick Bensley,Home Office,United States,Jackson,Michigan,66010,Central,TEC-PH-17898995,Technology,Phones,Panasonic Kx-TS550,2431.779,2015,2
368,CA-2017-113237,18/06/2017,19/06/2017,Same Day,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-14818203,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,2967.597,2017,6
369,CA-2017-118430,27/09/2017,30/09/2017,First Class,JB-15925,Joni Blumstein,Consumer,United States,Edmond,Oklahoma,92818,Central,OFF-AP-13904421,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector,3427.443,2017,9
370,CA-2015-180980,02/03/2015,10/03/2015,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Greensboro,North Carolina,64346,South,OFF-BI-15866154,Office Supplies,Binders,GBC VeloBinder Manual Binding System,2231.987,2015,3
371,CA-2015-189893,24/11/2015,29/11/2015,Second Class,KD-16270,Karen Daniels,Consumer,United States,Arlington,Virginia,76412,South,TEC-MA-11909863,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,1387.381,2015,11
372,CA-2015-170381,31/03/2015,05/04/2015,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Omaha,Nebraska,94626,Central,FUR-FU-17727886,Furniture,Furnishings,Coloredge Poster Frame,1619.72,2015,3
373,US-2018-194510,29/01/2018,02/02/2018,First Class,LC-17140,Logan Currie,Consumer,United States,Greensboro,North Carolina,99848,South,OFF-EN-12504920,Office Supplies,Envelopes,Poly String Tie Envelopes,111.044,2018,1
374,CA-2018-131148,17/11/2018,23/11/2018,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Arlington,Virginia,14145,South,OFF-FA-18339189,Office Supplies,Fasteners,Advantus Push Pins,2903.442,2018,11
375,CA-2017-126486,21/04/2017,24/04/2017,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Rochester,New York,22137,East,OFF-SU-18097744,Office Supplies,Supplies,Premier Automatic Letter Opener,540.964,2017,4
376,CA-2017-193543,05/09/2017,09/09/2017,First Class,LC-16930,Linda Cazamias,Corporate,United States,New Orleans,Louisiana,27395,South,FUR-CH-16502651,Furniture,Chairs,Office Star Ergonomic Chair,407.194,2017,9
377,CA-2017-199417,23/01/2017,30/01/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,96374,South,TEC-MA-19689846,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3122.69,2017,1
378,US-2017-164789,13/04/2017,18/04/2017,Second Class,SG-20080,Sandra Glassco,Consumer,United States,Columbia,Maryland,45737,East,FUR-TA-11920326,Furniture,Tables,Bush Advantage Collection Round Conference Table,2181.061,2017,4
379,CA-2015-103495,16/04/2015,20/04/2015,First Class,SH-19975,Sally Hughsby,Corporate,United States,Sierra Vista,Arizona,42089,West,FUR-CH-15683095,Furniture,Chairs,Novimex Swivel Fabric Task Chair,179.44,2015,4
380,CA-2015-140952,30/08/2015,04/09/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,San Antonio,Texas,78207,South,FUR-FU-15966385,Furniture,Furnishings,Aluminum Document Frame,695.119,2015,8
381,CA-2015-186184,27/08/2015,30/08/2015,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Ann Arbor,Michigan,50683,Central,TEC-CO-13887183,Technology,Copiers,Hewlett Packard 610 Color Digital Copier/Printer,504.738,2015,8
382,CA-2017-113237,06/07/2017,07/07/2017,Same Day,SC-20725,Steven Cartwright,Consumer,United States,Fairfield,Connecticut,73898,East,FUR-CH-11893930,Furniture,Chairs,Office Star Ergonomic Chair,1615.423,2017,7
383,CA-2016-103201,24/05/2016,27/05/2016,First Class,DS-13180,David Smith,Corporate,United States,Nashville,Tennessee,37064,South,TEC-PH-18937987,Technology,Phones,Panasonic Kx-TS550,2067.695,2016,5
384,CA-2016-144852,13/11/2016,17/11/2016,Second Class,JS-15685,Jim Sink,Corporate,United States,Dearborn,Michigan,37294,Central,TEC-CO-19516224,Technology,Copiers,Hewlett Packard 610 Color Digital Copier/Printer,828.068,2016,11
385,CA-2015-109123,31/12/2015,31/12/2015,Same Day,MS-17980,Michael Stewart,Corporate,United States,Urbandale,Iowa,22799,Central,OFF-ST-16808088,Office Supplies,Storage,Eldon Portable Mobile Manager,2399.909,2015,12
386,US-2018-134510,17/06/2018,17/06/2018,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Portland,Oregon,97206,West,TEC-AC-18912993,Technology,Accessories,Microsoft Arc Touch Mouse,2155.271,2018,6
387,CA-2018-107355,11/04/2018,16/04/2018,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Dover,Delaware,21703,East,TEC-PH-18563491,Technology,Phones,GE 30524EE4,448.19,2018,4
388,CA-2017-181948,01/02/2017,03/02/2017,First Class,CG-12520,Claire Gute,Consumer,United States,Chester,Pennsylvania,14087,East,FUR-FU-16614724,Furniture,Furnishings,Aluminum Document Frame,1340.998,2017,2
389,CA-2018-122659,11/08/2018,15/08/2018,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Parker,Colorado,60409,West,OFF-FA-14839738,Office Supplies,Fasteners,OIC Binder Clips,2345.891,2018,8
390,CA-2016-158540,06/01/2016,11/01/2016,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Kansas City,Missouri,21097,Central,FUR-FU-17142130,Furniture,Furnishings,Longer-Life Soft White Bulbs,1591.471,2016,1
391,CA-2018-135291,10/10/2018,13/10/2018,Same Day,KD-16345,Katherine Ducich,Consumer,United States,Salem,Oregon,89242,West,FUR-FU-18417612,Furniture,Furnishings,Coloredge Poster Frame,1912.49,2018,10
392,CA-2017-190388,18/01/2017,26/01/2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Belleville,Pennsylvania,73115,East,TEC-PH-18831661,Technology,Phones,AT&T TR1909W,3442.872,2017,1
393,CA-2017-162888,27/08/2017,01/09/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Saginaw,Michigan,93058,Central,TEC-MA-10885405,Technology,Machines,Zebra GX420t Direct Thermal Printer,1873.546,2017,8
394,CA-2015-171313,29/08/2015,01/09/2015,Same Day,LE-16810,Laurel Elliston,Consumer,United States,Dover,Delaware,48616,East,OFF-ST-15101462,Office Supplies,Storage,Fellowes Super Stor/Drawer,1973.845,2015,8
395,US-2015-171313,19/11/2015,20/11/2015,Same Day,LE-16810,Laurel Elliston,Consumer,United States,Richmond,Virginia,47593,South,OFF-PA-18482495,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper,2743.602,2015,11
396,CA-2017-188647,09/03/2017,13/03/2017,First Class,KD-16270,Karen Daniels,Consumer,United States,Fort Worth,Texas,32886,South,TEC-AC-16203657,Technology,Accessories,Microsoft Arc Touch Mouse,915.862,2017,3
397,CA-2016-170592,05/09/2016,08/09/2016,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Columbus,Georgia,43229,South,OFF-FA-17385078,Office Supplies,Fasteners,OIC Binder Clips,587.157,2016,9
398,CA-2017-149781,28/01/2017,30/01/2017,First Class,HP-14815,Harold Pawlan,Home Office,United States,Billings,Montana,72420,West,OFF-AP-13920186,Office Supplies,Appliances,Holmes Odor Grabber,1366.467,2017,1
399,CA-2017-186951,16/03/2017,16/03/2017,Same Day,HA-14920,Helen Andreada,Consumer,United States,Gladstone,Missouri,51377,Central,TEC-PH-18913623,Technology,Phones,Cisco SPA 501G IP Phone,3346.73,2017,3
400,CA-2018-196247,09/11/2018,13/11/2018,First Class,SH-19975,Sally Hughsby,Corporate,United States,Chester,Pennsylvania,95766,East,TEC-CO-14056679,Technology,Copiers,Hewlett Packard 610 Color Digital Copier/Printer,2697.2,2018,11
401,US-2017-199615,13/12/2017,18/12/2017,Second Class,BS-11755,Bruce Stewart,Consumer,United States,Lakeland,Florida,18906,South,FUR-FU-18812472,Furniture,Furnishings,Eldon Wave Desk Accessories,1561.906,2017,12
402,CA-2016-104244,25/05/2016,28/05/2016,First Class,AA-10480,Andrew Allen,Consumer,United States,Jackson,Mississippi,17455,South,TEC-AC-12043299,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,421.68,2016,5
403,CA-2016-155965,11/07/2016,14/07/2016,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Mesa,Arizona,71204,West,TEC-PH-14636946,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,2337.192,2016,7
404,CA-2017-164789,12/05/2017,15/05/2017,Second Class,SG-20080,Sandra Glassco,Consumer,United States,Bristol,Tennessee,53601,South,FUR-BO-12985161,Furniture,Bookcases,Sauder Barrister Bookcases,1722.043,2017,5
405,CA-2016-198167,08/11/2016,09/11/2016,Same Day,NZ-18565,Nick Zandusky,Home Office,United States,Grand Rapids,Michigan,80861,Central,OFF-AR-11782574,Office Supplies,Art,Dixon Oriole Pencils,2504.47,2016,11
406,US-2015-171313,18/01/2015,23/01/2015,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Columbia,Maryland,75234,East,FUR-CH-16551231,Furniture,Chairs,Global Deluxe High-Back Manager Chair,2450.793,2015,1
407,CA-2018-163993,22/10/2018,30/10/2018,Standard Class,JS-15685,Jim Sink,Corporate,United States,Gladstone,Missouri,19188,Central,TEC-AC-16449562,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,2863.282,2018,10
408,CA-2018-162676,04/03/2018,08/03/2018,First Class,RB-19795,Ross Baird,Home Office,United States,Wilmington,Delaware,92873,East,TEC-PH-18969540,Technology,Phones,Panasonic Kx-TS550,1191.54,2018,3
409,CA-2018-104813,29/05/2018,02/06/2018,Second Class,BS-11755,Bruce Stewart,Consumer,United States,Memphis,Tennessee,49173,South,TEC-CO-16027401,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,3098.479,2018,5
410,CA-2018-195561,08/04/2018,11/04/2018,Second Class,DP-13000,Darren Powers,Consumer,United States,Jackson,Mississippi,74124,South,OFF-PA-15162867,Office Supplies,Paper,Xerox 1920,3377.409,2018,4
411,CA-2018-197131,09/01/2018,16/01/2018,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Auburn,New York,25491,East,FUR-FU-12499027,Furniture,Furnishings,Aluminum Document Frame,3237.006,2018,1
412,CA-2015-121299,14/03/2015,14/03/2015,Same Day,GM-14455,Gary Mitchum,Home Office,United States,Raleigh,North Carolina,11882,South,FUR-CH-11632292,Furniture,Chairs,Novimex Swivel Fabric Task Chair,599.071,2015,3
413,CA-2015-133903,24/02/2015,04/03/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Spokane,Washington,65864,West,OFF-FA-12026728,Office Supplies,Fasteners,Staples,2016.733,2015,2
414,CA-2016-115202,13/06/2016,16/06/2016,Second Class,MS-17980,Michael Stewart,Corporate,United States,Las Vegas,Nevada,25826,West,OFF-ST-12819425,Office Supplies,Storage,SAFCO Boltless Steel Shelving,1937.82,2016,6
415,CA-2018-126518,05/05/2018,11/05/2018,Standard Class,EB-13870,Emily Burns,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-CH-13010048,Furniture,Chairs,Global Deluxe High-Back Manager Chair,2474.181,2018,5
416,CA-2017-114777,02/08/2017,03/08/2017,Same Day,TB-21055,Ted Butterfield,Consumer,United States,Sierra Vista,Arizona,69037,West,OFF-AR-10631179,Office Supplies,Art,BIC Brite Liner Highlighters,2510.761,2017,8
417,CA-2015-106895,18/11/2015,22/11/2015,First Class,CL-12565,Clay Ludtke,Consumer,United States,Monroe,Louisiana,35153,South,FUR-CH-16071696,Furniture,Chairs,SAFCO Arco Folding Chair,3453.764,2015,11
418,CA-2016-117326,25/08/2016,30/08/2016,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Spokane,Washington,99816,West,OFF-AP-12680321,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector,152.818,2016,8
419,US-2017-188647,26/05/2017,01/06/2017,Second Class,KD-16270,Karen Daniels,Consumer,United States,Columbia,Maryland,23686,East,TEC-PH-12950904,Technology,Phones,GE 30524EE4,103.67,2017,5
420,US-2015-109123,06/02/2015,12/02/2015,Second Class,MS-17980,Michael Stewart,Corporate,United States,Wilmington,Delaware,98716,East,OFF-AR-15471590,Office Supplies,Art,Newell 322,831.44,2015,2
421,CA-2018-123338,13/04/2018,14/04/2018,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Omaha,Nebraska,67129,Central,FUR-TA-17633480,Furniture,Tables,Chromcraft Rectangular Conference Tables,479.143,2018,4
422,CA-2016-161018,19/11/2016,23/11/2016,First Class,JM-15265,Janet Molinari,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-11864104,Furniture,Bookcases,O Sullivan 4-Shelf Bookcase in Odessa Pine,600.862,2016,11
423,CA-2017-162061,23/04/2017,26/04/2017,First Class,AH-10195,Alan Haines,Corporate,United States,Denver,Colorado,80219,West,TEC-CO-19925080,Technology,Copiers,Canon PC1080F Personal Copier,978.54,2017,4
424,CA-2018-104406,07/05/2018,12/05/2018,Second Class,AG-10270,Alejandro Grove,Consumer,United States,Portland,Oregon,97206,West,FUR-CH-18459346,Furniture,Chairs,Office Star Ergonomic Chair,1381.332,2018,5
425,US-2015-163944,20/08/2015,21/08/2015,Same Day,KB-16585,Ken Black,Corporate,United States,Memphis,Tennessee,27394,South,OFF-LA-11522188,Office Supplies,Labels,Avery 519,2342.287,2015,8
426,CA-2016-108804,26/12/2016,26/12/2016,Same Day,GT-14755,Guy Thornton,Consumer,United States,Cottage Grove,Minnesota,63131,Central,FUR-BO-10022878,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,249.304,2016,12
427,CA-2017-166949,29/09/2017,06/10/2017,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Warwick,New Jersey,20611,East,TEC-MA-18635845,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2361.936,2017,9
428,CA-2015-118141,26/02/2015,28/02/2015,Same Day,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Kentucky,32972,South,TEC-PH-13434507,Technology,Phones,GE 30524EE4,836.737,2015,2
